race_date,time,track,placing,horse_name,last,last2,last3,last4,last5,last6,last7,last8,last9,last10,leveller,speed,jockey,trainer,stallion,today,total,odds_numerical,racetype,jockey_name,trainer_name,runners,placing_num,HorseAge,Distance,AgeRestrictions,WinPrizeMoney,UKClass,MajorType,
"2026-02-07","12.35.","Lingfield","1st","Al Najashi","75.7000","25.4986","10.8297","5.3553","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","17.0693","0.0000","0.0000","0.9362","0.0000","3.9833","139.3725","0.50","Handicap","Horgan, C","Sangster, Ollie","5","1","3","6f ","3yo","3768","6",,
"2026-02-07","12.35.","Lingfield","2nd","Thankfully Simmy","66.1501","25.2903","14.9663","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","28.2739","0.0000","0.0000","1.0916","0.0000","0.4000","136.1722","3.50","Handicap","Fentiman, Warren","Fahey, R A","5","2","3","6f ","3yo","3768","6",,
"2026-02-07","12.35.","Lingfield","4th","Mister Moet (IRE)","41.0800","28.4265","15.0000","6.3586","5.9890","3.1676","2.5095","2.2225","1.3108","2.7761","0.0000","0.0000","0.0000","0.9524","0.0000","4.5081","114.3012","8.00","Handicap","Mortensen, Mikkel","Dixon, Scott","5","4","3","6f ","3yo","3768","6",,
"2026-02-07","12.35.","Lingfield","3rd","Real Gold","47.2900","25.1078","8.6476","7.7140","4.7871","3.8165","2.6509","0.0000","0.0000","0.0000","4.4631","0.0000","0.0000","0.2359","0.0000","1.1000","105.8129","20.00","Handicap","Kavanagh, Ryan","Bridger, J / Cook, R","5","3","3","6f ","3yo","3768","6",,
"2026-02-07","12.35.","Lingfield","5th","Euphonia","44.6900","17.0691","10.9019","8.9451","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","15.0084","0.0000","0.0000","1.2835","0.0000","-0.1000","97.7979","14.00","Handicap","Lewis, Ashley","Walker, Ed","5","5","3","6f ","3yo","3768","6",,
"2026-02-07","12.40.","Warwick","1st","Just Golden (IRE)","101.9382","41.8864","17.1793","10.8469","5.4147","0.0000","0.0000","0.0000","0.0000","0.0000","17.7929","0.0000","0.0000","2.1790","0.0000","3.2500","200.4874","1.20","Maiden Hurdle","Durrell, Tristan","Skelton, Daniel","7","1","6","2m3f ","4yo+","5281","4",,
"2026-02-07","12.40.","Warwick","4th","Limerick Star (IRE)","79.5154","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","89.8921","0.0000","0.0000","0.9993","0.0000","2.0000","172.4068","8.50","Maiden Hurdle","Stenhouse, Jack","Hobbs, P J / White, J","7","4","6","2m3f ","4yo+","5281","4",,
"2026-02-07","12.40.","Warwick","PU","Mr Finch (IRE)","75.7178","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","85.5990","0.0000","0.0000","1.2959","0.0000","0.0000","162.6127","6.00","Maiden Hurdle","Jones, Ben R","Pauling, Ben","7","0","6","2m3f ","4yo+","5281","4",,
"2026-02-07","12.40.","Warwick","3rd","Piping Rock (IRE)","63.2509","37.0859","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","51.2009","0.0000","0.0000","1.2629","0.0000","2.0000","154.8005","3.00","Maiden Hurdle","Sheehan, Gavin","Lavelle, Miss E C","7","3","5","2m3f ","4yo+","5281","4",,
"2026-02-07","12.40.","Warwick","2nd","Chasing Glance","57.7049","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","65.2353","0.0000","0.0000","0.7479","0.0000","0.0000","123.6881","11.00","Maiden Hurdle","Andrews, Jack","Ellis, T","7","2","8","2m3f ","4yo+","5281","4",,
